"ID","value_eur","wage_eur","League","club_name","Name","Age","Photo","Nationality","Flag","Overall","Potential","Club","Club Logo","Value","Wage","Special","Preferred Foot","International Reputation","Weak Foot","Skill Moves","Work Rate","Body Type","Real Face","Joined","Loaned From","Contract Valid Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Dribbling","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Reactions","ShotPower","Stamina","Strength","LongShots","Aggression","Penalties","StandingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Position","Best Overall Rating","ReleaseClause"
252594,2900000,7000,"French Ligue 1","LOSC Lille","I. Lihadji",19,"https://cdn.sofifa.com/players/252/594/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",68,82,"LOSC Lille","https://cdn.sofifa.com/teams/65/30.png","€2.9M","€7K",1577,"Left",1,3,4,"Medium/ Medium","Lean (170-185)","Yes","Jul 2, 2020","nan","2023","177cm","70kg",63,59,33,65,"74",56,53,72,81,"77",62,61,"45",44,58,34,61,28,10,7,7,10,13,"CAM",69,"€7.3M"
253177,4e+06,7000,"Spain Primera Division","Valencia CF","Y. Musah",18,"https://cdn.sofifa.com/players/253/177/22_60.png","United States","https://cdn.sofifa.com/flags/us.png",71,82,"Valencia CF","https://cdn.sofifa.com/teams/461/30.png","€4M","€7K",1837,"Right",1,3,4,"High/ Medium","Normal (170-185)","No","Jul 1, 2019","nan","2026","178cm","73kg",64,62,44,68,"74",40,60,73,86,"89",57,77,"73",70,73,59,50,57,15,6,14,6,10,"RM",72,"€9.2M"
253306,5500000,7000,"Portuguese Liga ZON SAGRES","Sporting CP","M. Ugarte",20,"https://cdn.sofifa.com/players/253/306/22_60.png","Uruguay","https://cdn.sofifa.com/flags/uy.png",72,84,"Sporting CP","https://cdn.sofifa.com/teams/237/30.png","€5.5M","€7K",1792,"Right",1,3,3,"High/ High","Normal (170-185)","No","Aug 9, 2021","nan","2026","182cm","77kg",46,61,39,74,"73",38,72,74,67,"68",73,54,"75",72,64,65,42,75,6,10,16,8,13,"CM",74,"€12.1M"
254529,1200000,7000,"English Premier League","Leeds United","C. Drameh",19,"https://cdn.sofifa.com/players/254/529/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",63,80,"Leeds United","https://cdn.sofifa.com/teams/8/30.png","€1.2M","€7K",1573,"Right",1,3,2,"High/ Medium","Lean (170-185)","No","Aug 13, 2020","nan","2024","184cm","73kg",62,29,55,56,"63",31,52,61,79,"78",57,42,"65",60,33,61,42,62,13,8,8,13,10,"RB",63,"€3M"
256853,925000,7000,"German 1. Bundesliga","FC Bayern München","M. Tillman",19,"https://cdn.sofifa.com/players/256/853/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",61,81,"FC Bayern München","https://cdn.sofifa.com/teams/21/30.png","€925K","€7K",1447,"Right",1,3,2,"Medium/ Medium","Normal (185+)","No","Aug 22, 2021","nan","2024","186cm","71kg",39,67,59,57,"62",32,40,62,67,"65",54,68,"60",59,59,41,58,15,9,11,11,12,9,"ST",63,"€2.5M"
256958,6e+06,7000,"Portuguese Liga ZON SAGRES","FC Porto","Fábio Vieira",21,"https://cdn.sofifa.com/players/256/958/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",72,85,"FC Porto","https://cdn.sofifa.com/teams/236/30.png","€6M","€7K",1765,"Left",1,3,2,"Medium/ Medium","Lean (170-)","No","Jul 1, 2019","nan","Free Agent","170cm","63kg",70,68,46,76,"72",64,74,74,74,"74",67,72,"60",48,70,51,67,39,9,5,15,13,6,"CAM",74,"€15.8M"
257179,1.5e+07,7000,"Portuguese Liga ZON SAGRES","Sporting CP","Gonçalo Inácio",19,"https://cdn.sofifa.com/players/257/179/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",76,86,"Sporting CP","https://cdn.sofifa.com/teams/237/30.png","€15M","€7K",1676,"Left",1,2,2,"Medium/ Medium","Normal (185+)","No","Jul 1, 2019","nan","2025","186cm","77kg",30,23,71,74,"49",27,76,69,78,"80",76,44,"74",73,28,75,45,79,6,6,7,10,7,"CB",78,"€33M"
257270,2700000,7000,"French Ligue 1","FC Girondins de Bordeaux","T. Pembélé",18,"https://cdn.sofifa.com/players/257/270/22_60.png","France","https://cdn.sofifa.com/flags/fr.png",68,81,"FC Girondins de Bordeaux","https://cdn.sofifa.com/teams/59/30.png","€2.7M","€7K",1738,"Right",1,3,3,"Medium/ Medium","Lean (170-185)","No","nan","<a href=""""/team/73/paris-saint-germain/"""">Paris Saint-Germain</a>",NA,"182cm","76kg",62,43,58,67,"69",41,59,73,84,"85",60,58,"63",61,38,59,45,67,11,14,9,10,8,"RM",69,"0 M"
257896,1900000,7000,"Scottish Premiership","Rangers FC","N. Patterson",19,"https://cdn.sofifa.com/players/257/896/22_60.png","Scotland","https://cdn.sofifa.com/flags/gb-sct.png",66,80,"Rangers FC","https://cdn.sofifa.com/teams/86/30.png","€1.9M","€7K",1705,"Right",1,3,2,"High/ High","Lean (170-185)","No","Dec 21, 2019","nan","2024","178cm","66kg",62,38,57,61,"62",31,55,62,80,"82",53,60,"73",68,41,66,35,63,7,13,9,7,8,"RB",66,"€4.6M"
258949,3400000,7000,"Spain Primera Division","RCD Espanyol de Barcelona","Jofre Carreras",20,"https://cdn.sofifa.com/players/258/949/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",69,81,"RCD Espanyol de Barcelona","https://cdn.sofifa.com/teams/452/30.png","€3.4M","€7K",1743,"Right",1,3,4,"High/ Medium","Normal (170-185)","No","Aug 1, 2020","nan","2024","175cm","70kg",64,65,60,64,"76",50,55,72,83,"82",60,73,"66",64,63,55,60,37,10,14,12,10,13,"RM",70,"€7.8M"
259096,825000,7000,"English Premier League","Arsenal","T. Akinola",20,"https://cdn.sofifa.com/players/259/096/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",61,78,"Arsenal","https://cdn.sofifa.com/teams/1/30.png","€825K","€7K",1654,"Right",1,3,2,"High/ High","Normal (170-185)","No","Aug 19, 2020","nan","Free Agent","177cm","73kg",42,45,53,62,"59",47,61,57,69,"72",56,60,"70",62,52,67,45,63,14,10,14,11,14,"CDM",62,"€2.1M"
262498,1900000,7000,"Spain Primera Division","Athletic Club de Bilbao","Álex Petxa",24,"https://cdn.sofifa.com/players/262/498/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",67,74,"Athletic Club de Bilbao","https://cdn.sofifa.com/teams/448/30.png","€1.9M","€7K",1788,"Right",1,3,2,"Medium/ Medium","Normal (170-185)","No","Jul 1, 2021","nan","2024","178cm","67kg",66,39,60,68,"56",68,62,60,72,"70",62,64,"79",62,60,63,45,65,9,9,6,14,12,"RB",67,"€4.4M"
263162,325000,7000,"English Premier League","Crystal Palace","J. Montes",22,"https://cdn.sofifa.com/players/263/162/22_60.png","United States","https://cdn.sofifa.com/flags/us.png",57,64,"Crystal Palace","https://cdn.sofifa.com/teams/1799/30.png","€325K","€7K",1596,"Right",1,3,2,"Medium/ Medium","Lean (170-185)","No","May 25, 2021","nan","Free Agent","180cm","75kg",48,43,57,58,"58",41,58,56,66,"61",59,57,"64",55,48,65,56,51,5,14,7,10,9,"CAM",59,"€0"
263953,1100000,7000,"English Premier League","Manchester City","S. Edozie",18,"https://cdn.sofifa.com/players/263/953/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",62,82,"Manchester City","https://cdn.sofifa.com/teams/10/30.png","€1.1M","€7K",1491,"Right",1,2,3,"Medium/ Medium","Lean (170-)","No","Aug 7, 2021","nan","2023","167cm","71kg",61,55,37,56,"67",42,50,65,84,"67",51,59,"48",50,50,38,60,31,13,11,10,7,9,"RM",63,"€3.1M"
142962,250000,6000,"Argentina Primera División","River Plate","E. Bologna",39,"https://cdn.sofifa.com/players/142/962/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",72,72,"River Plate","https://cdn.sofifa.com/teams/1876/30.png","€250K","€6K",1212,"Right",1,3,1,"Medium/ Medium","Normal (185+)","No","Jul 7, 2016","nan","Free Agent","189cm","87kg",21,13,10,34,"13",18,21,32,44,"40",70,53,"33",73,15,25,25,22,73,67,71,71,73,"GK",72,"€0"
163083,5e+05,6000,"Portuguese Liga ZON SAGRES","SC Braga","Rolando",35,"https://cdn.sofifa.com/players/163/083/22_60.png","Portugal","https://cdn.sofifa.com/flags/pt.png",71,71,"SC Braga","https://cdn.sofifa.com/teams/1896/30.png","€500K","€6K",1564,"Right",2,3,2,"Medium/ Medium","Lean (185+)","No","Feb 27, 2020","nan","Free Agent","189cm","77kg",44,20,74,68,"47",43,65,62,32,"32",70,62,"50",77,44,75,48,73,14,8,16,6,15,"CB",71,"€1M"
163201,110000,6000,"English Premier League","Norwich City","M. McGovern",36,"https://cdn.sofifa.com/players/163/201/22_60.png","Northern Ireland","https://cdn.sofifa.com/flags/gb-nir.png",67,67,"Norwich City","https://cdn.sofifa.com/teams/1792/30.png","€110K","€6K",1019,"Right",1,3,1,"Medium/ Medium","Normal (185+)","No","Jul 19, 2016","nan","2023","191cm","89kg",11,9,18,14,"10",13,26,15,32,"31",60,48,"33",49,13,18,14,17,68,65,64,67,69,"GK",67,"€0"
183513,425000,6000,"German 1. Bundesliga","Eintracht Frankfurt","J. Grahl",32,"https://cdn.sofifa.com/players/183/513/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",66,66,"Eintracht Frankfurt","https://cdn.sofifa.com/teams/1824/30.png","€425K","€6K",1114,"Right",1,2,1,"Medium/ Medium","Normal (185+)","No","Jul 19, 2021","nan","2024","193cm","91kg",19,12,13,22,"12",10,20,23,41,"48",64,44,"39",79,13,33,21,13,70,60,58,63,70,"GK",66,"€0"
222096,775000,6000,"English Premier League","Southampton","H. Lewis",23,"https://cdn.sofifa.com/players/222/096/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",62,71,"Southampton","https://cdn.sofifa.com/teams/17/30.png","€775K","€6K",1057,"Right",1,3,1,"Medium/ Medium","Normal (185+)","Yes","Aug 31, 2015","nan","Free Agent","191cm","77kg",18,18,16,23,"16",20,25,18,30,"35",53,43,"29",56,15,23,28,20,64,59,57,60,64,"GK",62,"€1.6M"
223082,650000,6000,"English Premier League","Burnley","W. Norris",27,"https://cdn.sofifa.com/players/223/082/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",65,67,"Burnley","https://cdn.sofifa.com/teams/1796/30.png","€650K","€6K",1094,"Left",1,3,1,"Medium/ Medium","Lean (185+)","Yes","Aug 14, 2020","nan","2023","195cm","81kg",11,10,11,30,"12",18,34,20,40,"49",61,45,"36",60,10,20,16,16,67,62,60,63,67,"GK",65,"€1.3M"
230253,1500000,6000,"Campeonato Brasileiro Série A","RB Bragantino","Alson Botelho",21,"https://cdn.sofifa.com/players/230/253/22_60.png","Brazil","https://cdn.sofifa.com/flags/br.png",69,69,"RB Bragantino","https://cdn.sofifa.com/teams/112472/30.png","€1.5M","€6K",1688,"Right",1,3,2,"Low/ Medium","Normal (170-185)","No","Jul 5, 2021","nan","2024","180cm","73kg",36,42,70,71,"60",30,66,62,66,"56",60,56,"71",65,51,64,48,73,9,13,7,8,12,"CB",70,"€2.9M"
231212,1500000,6000,"Argentina Primera División","Boca Juniors","E. Rolón",26,"https://cdn.sofifa.com/players/231/212/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",68,72,"Boca Juniors","https://cdn.sofifa.com/teams/1877/30.png","€1.5M","€6K",1800,"Right",1,2,2,"Low/ Medium","Normal (170-185)","No","Jun 18, 2021","nan","2025","178cm","70kg",54,42,58,69,"60",55,67,66,68,"63",68,70,"67",63,59,70,53,60,15,8,15,10,11,"CDM",69,"€2.2M"
234228,925000,6000,"Scottish Premiership","Rangers FC","R. McCrorie",23,"https://cdn.sofifa.com/players/234/228/22_60.png","Scotland","https://cdn.sofifa.com/flags/gb-sct.png",63,71,"Rangers FC","https://cdn.sofifa.com/teams/86/30.png","€925K","€6K",1037,"Right",1,3,1,"Medium/ Medium","Normal (185+)","No","Jul 1, 2015","nan","2023","189cm","80kg",24,9,10,20,"16",24,21,22,34,"30",52,47,"33",61,6,35,20,12,62,63,63,62,64,"GK",63,"€1.9M"
236760,2500000,6000,"Spanish Segunda División","Real Valladolid CF","Kike Pérez",24,"https://cdn.sofifa.com/players/236/760/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",70,76,"Real Valladolid CF","https://cdn.sofifa.com/teams/462/30.png","€2.5M","€6K",1816,"Left",1,3,4,"High/ Low","Lean (170-185)","No","Jul 1, 2019","nan","2025","184cm","74kg",49,59,57,75,"76",58,71,74,59,"63",70,56,"59",57,66,59,40,65,9,14,13,15,10,"CAM",72,"€4.5M"
237825,6e+05,6000,"English Premier League","Crystal Palace","N. Kirby",21,"https://cdn.sofifa.com/players/237/825/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",60,74,"Crystal Palace","https://cdn.sofifa.com/teams/1799/30.png","€600K","€6K",1502,"Right",1,2,3,"Medium/ Low","Lean (170-185)","No","Feb 8, 2017","nan","Free Agent","174cm","66kg",51,52,34,63,"61",46,61,63,73,"69",50,42,"63",49,40,42,49,41,13,7,6,8,10,"RM",61,"€1.5M"
238446,2100000,6000,"Spain Primera Division","Deportivo Alavés","Tachi",23,"https://cdn.sofifa.com/players/238/446/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",67,76,"Deportivo Alavés","https://cdn.sofifa.com/teams/463/30.png","€2.1M","€6K",1398,"Right",1,3,2,"Low/ Medium","Normal (170-185)","No","Jul 19, 2019","nan","2023","184cm","82kg",33,26,75,68,"40",28,41,61,47,"60",60,41,"34",65,25,66,30,71,11,12,13,15,8,"CB",69,"€5M"
239259,1500000,6000,"English Premier League","Norwich City","R. Bushiri",21,"https://cdn.sofifa.com/players/239/259/22_60.png","Belgium","https://cdn.sofifa.com/flags/be.png",65,74,"Norwich City","https://cdn.sofifa.com/teams/1792/30.png","€1.5M","€6K",1390,"Right",1,3,2,"Medium/ Medium","Stocky (185+)","No","Jul 8, 2019","nan","2023","187cm","91kg",24,17,64,51,"33",31,41,52,62,"67",60,46,"60",88,26,72,36,64,13,13,8,5,11,"CB",67,"€3.3M"
239614,2200000,6000,"Spain Primera Division","CA Osasuna","Areso",21,"https://cdn.sofifa.com/players/239/614/22_60.png","Spain","https://cdn.sofifa.com/flags/es.png",67,77,"CA Osasuna","https://cdn.sofifa.com/teams/479/30.png","€2.2M","€6K",1654,"Right",1,2,3,"Medium/ Medium","Normal (170-185)","No","Jul 1, 2021","nan","2026","182cm","81kg",67,25,58,68,"65",31,55,68,75,"69",62,40,"69",69,27,54,36,65,7,10,13,12,14,"RB",67,"€5.1M"
239770,1800000,6000,"Italian Serie A","Hellas Verona","N. Casale",23,"https://cdn.sofifa.com/players/239/770/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",66,76,"Hellas Verona","https://cdn.sofifa.com/teams/206/30.png","€1.8M","€6K",1656,"Right",1,3,2,"Medium/ Medium","Normal (185+)","No","Jul 15, 2015","nan","Free Agent","191cm","80kg",64,38,61,60,"60",36,51,64,54,"64",64,55,"65",76,40,69,45,66,14,8,13,13,9,"CB",68,"€3.4M"
240867,375000,6000,"English Premier League","West Ham United","A. Alese",20,"https://cdn.sofifa.com/players/240/867/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",57,70,"West Ham United","https://cdn.sofifa.com/teams/19/30.png","€375K","€6K",1398,"Left",1,3,2,"Medium/ Medium","Normal (185+)","Yes","Jul 4, 2018","nan","2023","186cm","70kg",31,31,54,47,"42",27,41,45,74,"68",52,43,"52",72,35,57,28,57,14,6,14,10,6,"CB",59,"€0"
242081,3100000,6000,"Argentina Primera División","Boca Juniors","A. Almendra",21,"https://cdn.sofifa.com/players/242/081/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",69,79,"Boca Juniors","https://cdn.sofifa.com/teams/1877/30.png","€3.1M","€6K",1772,"Right",1,2,3,"Medium/ Medium","Normal (170-185)","No","Jan 1, 2018","nan","Free Agent","182cm","78kg",47,58,45,75,"65",58,72,75,64,"65",64,62,"63",66,60,48,52,68,14,10,13,6,9,"CM",71,"€5M"
242454,4e+05,6000,"German 1. Bundesliga","Hertha BSC","M. Čović",23,"https://cdn.sofifa.com/players/242/454/22_60.png","Germany","https://cdn.sofifa.com/flags/de.png",60,66,"Hertha BSC","https://cdn.sofifa.com/teams/166/30.png","€400K","€6K",1418,"Right",1,4,3,"Medium/ Low","Lean (170-185)","No","Feb 3, 2018","nan","Free Agent","175cm","65kg",54,43,43,60,"70",44,51,67,73,"67",46,50,"39",31,40,30,45,27,5,13,7,7,8,"CAM",61,"€0"
243278,550000,6000,"English Premier League","Watford","R. Cassidy",20,"https://cdn.sofifa.com/players/243/278/22_60.png","Republic of Ireland","https://cdn.sofifa.com/flags/ie.png",60,69,"Watford","https://cdn.sofifa.com/teams/1795/30.png","€550K","€6K",1507,"Right",1,3,3,"Medium/ Medium","Normal (170-185)","No","Mar 18, 2018","nan","Free Agent","173cm","69kg",39,61,58,54,"57",36,40,59,76,"73",58,59,"65",53,54,40,60,14,10,9,14,12,10,"ST",62,"€1.2M"
244196,1100000,6000,"English Premier League","Brentford","D. Thompson",20,"https://cdn.sofifa.com/players/244/196/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",64,77,"Brentford","https://cdn.sofifa.com/teams/1925/30.png","€1.3M","€7K",1563,"Left",1,2,2,"High/ Medium","Normal (170-185)","No","Aug 8, 2019","nan","Free Agent","183cm","75kg",59,35,50,55,"56",36,52,59,78,"79",58,46,"69",63,39,44,45,63,12,13,6,7,9,"LB",64,"€3.4M"
245076,825000,6000,"English Premier League","Brentford","L. Racic",22,"https://cdn.sofifa.com/players/245/076/22_60.png","Denmark","https://cdn.sofifa.com/flags/dk.png",62,71,"Brentford","https://cdn.sofifa.com/teams/1925/30.png","€825K","€6K",1358,"Right",1,3,2,"Medium/ Medium","Normal (185+)","No","Jul 5, 2018","nan","2023","187cm","74kg",28,22,63,55,"47",19,42,54,62,"57",57,44,"52",73,18,58,36,63,10,10,8,7,10,"CB",64,"€1.8M"
245286,950000,6000,"English Premier League","Brentford","J. Žambůrek",20,"https://cdn.sofifa.com/players/245/286/22_60.png","Czech Republic","https://cdn.sofifa.com/flags/cz.png",62,76,"Brentford","https://cdn.sofifa.com/teams/1925/30.png","€950K","€6K",1523,"Right",1,3,2,"High/ Medium","Lean (170-185)","No","Aug 9, 2018","nan","2023","175cm","61kg",44,48,25,68,"63",45,63,63,66,"59",58,50,"58",44,38,60,53,53,6,9,11,13,7,"CAM",64,"€2.5M"
245367,2200000,6000,"French Ligue 1","Paris Saint-Germain","X. Simons",18,"https://cdn.sofifa.com/players/245/367/22_60.png","Netherlands","https://cdn.sofifa.com/flags/nl.png",66,83,"Paris Saint-Germain","https://cdn.sofifa.com/teams/73/30.png","€2.2M","€6K",1793,"Right",1,3,3,"Medium/ High","Normal (170-)","Yes","Jul 23, 2019","nan","Free Agent","168cm","58kg",60,57,39,69,"70",61,65,69,70,"66",63,59,"61",55,55,72,58,64,9,11,5,8,10,"CAM",69,"€5.4M"
245903,975000,6000,"English Premier League","Tottenham Hotspur","H. White",19,"https://cdn.sofifa.com/players/245/903/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",62,79,"Tottenham Hotspur","https://cdn.sofifa.com/teams/18/30.png","€975K","€6K",1775,"Left",1,3,3,"Medium/ Medium","Lean (170-185)","No","Jul 1, 2018","nan","2024","178cm","70kg",66,51,52,65,"61",71,61,64,70,"68",60,65,"67",48,63,62,53,58,13,13,12,9,13,"LM",65,"€2.5M"
245906,8e+05,6000,"English Premier League","Tottenham Hotspur","M. Fagan-Walcott",19,"https://cdn.sofifa.com/players/245/906/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",61,80,"Tottenham Hotspur","https://cdn.sofifa.com/teams/18/30.png","€800K","€6K",1469,"Right",1,3,2,"Medium/ Medium","Normal (185+)","No","Jul 17, 2018","nan","Free Agent","185cm","80kg",42,21,58,53,"44",36,46,52,60,"67",59,47,"58",76,27,67,41,62,14,14,11,13,13,"CB",63,"€2M"
246055,2100000,6000,"Belgian Jupiler Pro League","KRC Genk","A. Preciado",23,"https://cdn.sofifa.com/players/246/055/22_60.png","Ecuador","https://cdn.sofifa.com/flags/ec.png",69,75,"KRC Genk","https://cdn.sofifa.com/teams/673/30.png","€2.1M","€6K",1778,"Right",1,3,3,"Medium/ Medium","Normal (170-185)","No","Jan 4, 2021","nan","2023","173cm","73kg",70,56,44,63,"71",42,54,67,83,"85",58,58,"82",65,68,33,58,67,14,12,11,13,7,"RWB",70,"€3.6M"
246121,725000,6000,"Scottish Premiership","Rangers FC","S. Kelly",21,"https://cdn.sofifa.com/players/246/121/22_60.png","Scotland","https://cdn.sofifa.com/flags/gb-sct.png",61,72,"Rangers FC","https://cdn.sofifa.com/teams/86/30.png","€725K","€6K",1690,"Right",1,3,2,"High/ Medium","Lean (170-185)","No","Jul 1, 2018","nan","2023","174cm","68kg",42,55,44,64,"61",48,63,61,73,"72",56,58,"68",52,57,55,51,53,6,12,12,10,10,"CAM",64,"€1.5M"
246263,3400000,6000,"Argentina Primera División","Boca Juniors","M. Weigandt",21,"https://cdn.sofifa.com/players/246/263/22_60.png","Argentina","https://cdn.sofifa.com/flags/ar.png",70,80,"Boca Juniors","https://cdn.sofifa.com/teams/1877/30.png","€3.4M","€6K",1692,"Right",1,2,2,"High/ Medium","Normal (170-185)","No","Jun 1, 2018","nan","Free Agent","175cm","72kg",59,35,58,65,"69",32,50,68,77,"77",66,35,"80",72,35,77,40,72,8,9,14,10,15,"RB",70,"€5.4M"
246349,525000,6000,"English Premier League","Tottenham Hotspur","D. Markanday",19,"https://cdn.sofifa.com/players/246/349/22_60.png","England","https://cdn.sofifa.com/flags/gb-eng.png",58,76,"Tottenham Hotspur","https://cdn.sofifa.com/teams/18/30.png","€525K","€6K",1412,"Right",1,3,3,"Medium/ Medium","Lean (170-185)","No","Jul 1, 2017","nan","Free Agent","175cm","70kg",61,46,32,54,"64",44,50,60,75,"71",42,64,"52",47,44,38,36,23,14,14,7,8,11,"RM",59,"€1.3M"
246821,8e+05,6000,"Mexican Liga MX","CF Monterrey","K. Hernández",20,"https://cdn.sofifa.com/players/246/821/22_60.png","Mexico","https://cdn.sofifa.com/flags/mx.png",61,73,"CF Monterrey","https://cdn.sofifa.com/teams/1032/30.png","€800K","€6K",1597,"Right",1,3,3,"High/ Medium","Lean (170-)","No","Jul 26, 2021","nan","2024","167cm","65kg",60,45,54,61,"68",44,58,67,68,"65",53,55,"55",50,49,60,52,56,12,10,5,13,5,"CAM",63,"€1.4M"
246861,950000,6000,"Italian Serie A","Roma","A. Riccardi",20,"https://cdn.sofifa.com/players/246/861/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",62,75,"Roma","https://cdn.sofifa.com/teams/52/30.png","€950K","€6K",1623,"Right",1,3,2,"High/ Medium","Lean (170-185)","Yes","Jul 1, 2017","nan","2023","178cm","68kg",52,50,53,65,"62",47,67,67,63,"53",60,65,"57",46,56,61,60,57,9,9,8,10,12,"CAM",64,"€2.2M"
246877,6e+05,6000,"Italian Serie A","Napoli","G. Gaetano",21,"https://cdn.sofifa.com/players/246/877/22_60.png","Italy","https://cdn.sofifa.com/flags/it.png",60,73,"Napoli","https://cdn.sofifa.com/teams/48/30.png","€600K","€6K",1546,"Right",1,3,3,"Medium/ Medium","Lean (170-185)","No","Dec 28, 2016","nan","2023","175cm","70kg",65,60,50,61,"66",42,55,66,62,"55",51,73,"55",34,47,40,65,37,12,12,14,10,11,"RM",63,"€1.4M"
246950,975000,6000,"English Premier League","Everton","R. Astley",19,"https://cdn.sofifa.com/players/246/950/22_60.png","Wales","https://cdn.sofifa.com/flags/gb-wls.png",62,78,"Everton","https://cdn.sofifa.com/teams/7/30.png","€975K","€6K",1465,"Right",1,3,2,"Medium/ Medium","Lean (170-185)","No","Jan 17, 2019","nan","2023","184cm","70kg",49,29,65,58,"44",34,53,49,52,"51",58,44,"42",60,34,57,34,65,8,14,6,14,8,"CB",64,"€2.5M"
